n,bc,num_threads,mergesort_time,stl_sort_time,speedup
1000000,255200,8,0.0454776,0.168004,3.69422
1000000,255300,8,0.0453223,0.167261,3.69048
1000000,255400,8,0.0451275,0.168219,3.72764
1000000,255500,8,0.045367,0.167172,3.68489
1000000,255600,8,0.0450641,0.167185,3.70994
1000000,255700,8,0.0453324,0.167627,3.69773
1000000,255800,8,0.0453979,0.167361,3.68654
1000000,255900,8,0.0451952,0.167177,3.699
1000000,256000,8,0.0450068,0.167264,3.71642
1000000,256100,8,0.0457705,0.167059,3.64992
1000000,256200,8,0.0450832,0.167392,3.71297
1000000,256300,8,0.0445405,0.166176,3.73091
1000000,256400,8,0.0450414,0.165884,3.68293
1000000,256500,8,0.0452797,0.16628,3.67228
1000000,256600,8,0.0449659,0.166137,3.69473
1000000,256700,8,0.045291,0.166281,3.67139
1000000,256800,8,0.0448682,0.165802,3.69532
1000000,256900,8,0.0451615,0.165864,3.67268
1000000,257000,8,0.0452612,0.166082,3.66942
1000000,257100,8,0.0448024,0.166092,3.7072
1000000,257200,8,0.044851,0.166074,3.70279
1000000,257300,8,0.045,0.166194,3.69319
1000000,257400,8,0.0451191,0.166094,3.68125
1000000,257500,8,0.0448619,0.166209,3.7049
1000000,257600,8,0.0450623,0.165894,3.68145
1000000,257700,8,0.0453203,0.166355,3.67065
1000000,257800,8,0.0447851,0.166456,3.71678
1000000,257900,8,0.0450704,0.166191,3.68736
1000000,258000,8,0.0451813,0.166057,3.67535
1000000,258100,8,0.044914,0.165714,3.68958
1000000,258200,8,0.0457331,0.165411,3.61688
1000000,258300,8,0.0454538,0.166343,3.65961
1000000,258400,8,0.0450403,0.165843,3.6821
1000000,258500,8,0.0448682,0.165801,3.6953
1000000,258600,8,0.0452439,0.166319,3.67606
1000000,258700,8,0.0451497,0.166509,3.68792
1000000,258800,8,0.0448314,0.166085,3.70465
1000000,258900,8,0.0451154,0.165459,3.66746
1000000,259000,8,0.0450892,0.166013,3.68189
1000000,259100,8,0.0447493,0.165916,3.70767
1000000,259200,8,0.0451128,0.165957,3.67871
1000000,259300,8,0.0451147,0.165858,3.67635
1000000,259400,8,0.0448627,0.165822,3.69621
1000000,259500,8,0.044943,0.165857,3.69038
1000000,259600,8,0.0451907,0.166249,3.67884
1000000,259700,8,0.0450598,0.165997,3.68392
1000000,259800,8,0.0452519,0.165881,3.66573
1000000,259900,8,0.0450964,0.165712,3.67463
1000000,260000,8,0.0450209,0.167531,3.7212
1000000,260100,8,0.0463391,0.169265,3.65275
1000000,260200,8,0.0472593,0.169179,3.5798
1000000,260300,8,0.0460737,0.167208,3.62914
1000000,260400,8,0.0455832,0.16738,3.67197
1000000,260500,8,0.0458782,0.167367,3.64807
1000000,260600,8,0.0449095,0.167503,3.72979
1000000,260700,8,0.0447223,0.167174,3.73804
1000000,260800,8,0.0451363,0.167205,3.70443
1000000,260900,8,0.0455162,0.167036,3.6698
1000000,261000,8,0.0459087,0.167534,3.6493
1000000,261100,8,0.0452691,0.167368,3.69717
1000000,261200,8,0.0451269,0.167513,3.71205
1000000,261300,8,0.0451103,0.167032,3.70275
1000000,261400,8,0.0455272,0.167404,3.67701
1000000,261500,8,0.0448976,0.167317,3.72664
1000000,261600,8,0.0451816,0.167183,3.70024
1000000,261700,8,0.0449741,0.167258,3.71898
1000000,261800,8,0.0456374,0.167178,3.66318
1000000,261900,8,0.0457272,0.167363,3.66003
1000000,262000,8,0.0469727,0.16727,3.56102
1000000,262100,8,0.0453374,0.167201,3.68793
1000000,262200,8,0.0450518,0.167191,3.71108
1000000,262300,8,0.0451727,0.167156,3.70038
1000000,262400,8,0.0453856,0.167457,3.68964
1000000,262500,8,0.0450615,0.167312,3.71296
1000000,262600,8,0.0451938,0.167216,3.69998
1000000,262700,8,0.0448809,0.167132,3.72389
1000000,262800,8,0.0452075,0.167083,3.69592
1000000,262900,8,0.0454373,0.167364,3.68341
1000000,263000,8,0.0452665,0.167288,3.69564
1000000,263100,8,0.0465169,0.165768,3.5636
1000000,263200,8,0.0456943,0.165926,3.63121
1000000,263300,8,0.0452826,0.165263,3.64961
1000000,263400,8,0.0455313,0.165152,3.62722
1000000,263500,8,0.045367,0.165615,3.65056
1000000,263600,8,0.0455649,0.165793,3.63861
1000000,263700,8,0.0455044,0.165336,3.63341
1000000,263800,8,0.0448935,0.165514,3.68681
1000000,263900,8,0.0451514,0.165628,3.66827
1000000,264000,8,0.0452313,0.165345,3.65554
1000000,264100,8,0.0447735,0.165571,3.69796
1000000,264200,8,0.0455857,0.165644,3.63368
1000000,264300,8,0.0452563,0.165468,3.65625
1000000,264400,8,0.0449691,0.165844,3.68796
1000000,264500,8,0.0455232,0.166919,3.66669
1000000,264600,8,0.0451395,0.165658,3.66992
1000000,264700,8,0.0454155,0.165716,3.6489
1000000,264800,8,0.0454782,0.166119,3.65272
1000000,264900,8,0.046472,0.165682,3.5652
1000000,265000,8,0.0461837,0.166437,3.60381
1000000,265100,8,0.0464306,0.166506,3.58612
1000000,265200,8,0.0456701,0.166162,3.6383
1000000,265300,8,0.0459965,0.166073,3.61056
1000000,265400,8,0.0458076,0.165973,3.62326
1000000,265500,8,0.0456172,0.166089,3.64093
1000000,265600,8,0.0456584,0.165824,3.63185
1000000,265700,8,0.0457184,0.165828,3.62716
1000000,265800,8,0.0457346,0.16605,3.63074
1000000,265900,8,0.0462502,0.165897,3.58696
1000000,266000,8,0.0455048,0.166023,3.64848
1000000,266100,8,0.0457411,0.166899,3.64878
1000000,266200,8,0.0454081,0.166418,3.66494
1000000,266300,8,0.0456405,0.166647,3.65128
1000000,266400,8,0.0458756,0.166361,3.62635
1000000,266500,8,0.0466294,0.167401,3.59004
1000000,266600,8,0.0455468,0.166597,3.6577
1000000,266700,8,0.0457744,0.166671,3.64115
1000000,266800,8,0.0456248,0.165982,3.63799
1000000,266900,8,0.0458106,0.16649,3.63431
1000000,267000,8,0.0460998,0.167773,3.63934
1000000,267100,8,0.0458881,0.167417,3.64838
1000000,267200,8,0.0462423,0.167326,3.61847
1000000,267300,8,0.0457668,0.167331,3.65616
1000000,267400,8,0.04632,0.167269,3.61116
1000000,267500,8,0.0456435,0.167544,3.67072
1000000,267600,8,0.0457913,0.16751,3.65812
1000000,267700,8,0.0463644,0.167603,3.6149
1000000,267800,8,0.0461945,0.167416,3.62415
1000000,267900,8,0.0451484,0.167479,3.70953
1000000,268000,8,0.0451711,0.167628,3.71095
1000000,268100,8,0.0452482,0.167279,3.69691
1000000,268200,8,0.0454013,0.167238,3.68355
1000000,268300,8,0.0451345,0.167336,3.70749
1000000,268400,8,0.0458107,0.167066,3.64687
1000000,268500,8,0.0454348,0.167325,3.68274
1000000,268600,8,0.045675,0.167059,3.65755
1000000,268700,8,0.0458657,0.167399,3.64976
1000000,268800,8,0.0457832,0.167241,3.65289
1000000,268900,8,0.0456512,0.166322,3.64333
1000000,269000,8,0.0459597,0.165793,3.60735
1000000,269100,8,0.0465471,0.168113,3.61167
1000000,269200,8,0.0460383,0.165739,3.60001
1000000,269300,8,0.0458738,0.16577,3.6136
1000000,269400,8,0.045521,0.166017,3.64703
1000000,269500,8,0.0456519,0.165988,3.63595
1000000,269600,8,0.0456817,0.166217,3.63858
1000000,269700,8,0.0457857,0.165835,3.62198
1000000,269800,8,0.0457343,0.165758,3.62436
1000000,269900,8,0.046032,0.166562,3.61841
1000000,270000,8,0.045536,0.166275,3.65151
1000000,270100,8,0.0459432,0.165565,3.60368
1000000,270200,8,0.0453075,0.16582,3.65987
1000000,270300,8,0.0456649,0.165583,3.62605
1000000,270400,8,0.0455426,0.165802,3.64059
1000000,270500,8,0.0453506,0.165419,3.64755
1000000,270600,8,0.0451351,0.16669,3.69313
1000000,270700,8,0.0454222,0.166867,3.67369
1000000,270800,8,0.0458812,0.167364,3.64776
1000000,270900,8,0.0451469,0.166473,3.68736
1000000,271000,8,0.0450438,0.166032,3.68601
1000000,271100,8,0.0452598,0.165659,3.66019
1000000,271200,8,0.0447563,0.166028,3.7096
1000000,271300,8,0.0450081,0.166164,3.69186
1000000,271400,8,0.045311,0.165878,3.66087
1000000,271500,8,0.0457884,0.16636,3.63324
1000000,271600,8,0.04565,0.16621,3.64097
1000000,271700,8,0.0457536,0.166635,3.64202
1000000,271800,8,0.0456579,0.165829,3.63199
1000000,271900,8,0.0457987,0.165788,3.61993
1000000,272000,8,0.0459328,0.165787,3.60933
1000000,272100,8,0.0455568,0.165608,3.63519
1000000,272200,8,0.0459774,0.165677,3.60344
1000000,272300,8,0.0456864,0.165661,3.62603
1000000,272400,8,0.045611,0.165389,3.62607
1000000,272500,8,0.0457754,0.165682,3.61944
1000000,272600,8,0.0460204,0.167807,3.64636
1000000,272700,8,0.0461453,0.166267,3.60312
1000000,272800,8,0.0465855,0.167497,3.59548
1000000,272900,8,0.0473777,0.168151,3.54917
1000000,273000,8,0.0465374,0.167806,3.60584
1000000,273100,8,0.0474534,0.168838,3.55798
1000000,273200,8,0.0464662,0.166567,3.58469
1000000,273300,8,0.0463382,0.166231,3.58735
1000000,273400,8,0.0463367,0.166325,3.58949
1000000,273500,8,0.0453008,0.166702,3.6799
1000000,273600,8,0.045569,0.1676,3.67795
1000000,273700,8,0.0455048,0.165656,3.64042
1000000,273800,8,0.0453655,0.166301,3.66579
1000000,273900,8,0.0453028,0.166176,3.66812
1000000,274000,8,0.0450897,0.166282,3.6878
1000000,274100,8,0.045066,0.165693,3.67667
1000000,274200,8,0.045459,0.165998,3.65159
1000000,274300,8,0.0451501,0.166235,3.68183
1000000,274400,8,0.0451132,0.166456,3.68974
1000000,274500,8,0.045136,0.166343,3.68537
1000000,274600,8,0.0458281,0.166093,3.62427
1000000,274700,8,0.0450146,0.166137,3.69073
1000000,274800,8,0.0450872,0.166068,3.68327
1000000,274900,8,0.0455157,0.166187,3.65121
1000000,275000,8,0.0455582,0.166311,3.65053
1000000,275100,8,0.0448992,0.16748,3.73013
1000000,275200,8,0.0455227,0.167097,3.67064
1000000,275300,8,0.0453222,0.167194,3.68901
1000000,275400,8,0.0454779,0.167335,3.67947
1000000,275500,8,0.0448856,0.167468,3.73099
1000000,275600,8,0.0451179,0.167277,3.70755
1000000,275700,8,0.0455811,0.167323,3.67088
1000000,275800,8,0.0466865,0.168033,3.59919
1000000,275900,8,0.045806,0.166784,3.6411
1000000,276000,8,0.0450462,0.167478,3.71792
1000000,276100,8,0.0457021,0.167744,3.67037
1000000,276200,8,0.0451214,0.167463,3.71138
1000000,276300,8,0.0447685,0.167242,3.73571
1000000,276400,8,0.0450321,0.167492,3.71939
1000000,276500,8,0.0453053,0.167226,3.69108
1000000,276600,8,0.0451248,0.167283,3.70712
1000000,276700,8,0.0456118,0.167146,3.66454
1000000,276800,8,0.0450092,0.167269,3.71634
1000000,276900,8,0.045142,0.167332,3.70679
1000000,277000,8,0.0450638,0.167379,3.71427
1000000,277100,8,0.0448014,0.167332,3.73497
1000000,277200,8,0.0451266,0.167466,3.71101
1000000,277300,8,0.0451579,0.168319,3.72734
1000000,277400,8,0.0451898,0.167226,3.70053
1000000,277500,8,0.0452988,0.167426,3.69604
1000000,277600,8,0.0455862,0.167244,3.66874
1000000,277700,8,0.0450436,0.167134,3.7105
1000000,277800,8,0.0452826,0.167207,3.69253
1000000,277900,8,0.0454886,0.167339,3.67871
1000000,278000,8,0.0458142,0.167113,3.64763
1000000,278100,8,0.0462739,0.167903,3.62846
1000000,278200,8,0.046548,0.167536,3.59922
1000000,278300,8,0.0448965,0.16762,3.73348
1000000,278400,8,0.046242,0.166808,3.60729
1000000,278500,8,0.0449638,0.165871,3.689
1000000,278600,8,0.0450106,0.166235,3.69324
1000000,278700,8,0.0451782,0.165646,3.66651
1000000,278800,8,0.0452111,0.166446,3.68153
1000000,278900,8,0.04499,0.166403,3.69865
1000000,279000,8,0.0450444,0.166044,3.68623
1000000,279100,8,0.0449624,0.165925,3.6903
1000000,279200,8,0.0450797,0.165764,3.67713
1000000,279300,8,0.0452138,0.165661,3.66394
1000000,279400,8,0.0449996,0.165971,3.68828
1000000,279500,8,0.0452716,0.165607,3.65808
1000000,279600,8,0.0452146,0.165256,3.65493
1000000,279700,8,0.0452194,0.165448,3.65879
1000000,279800,8,0.044992,0.166126,3.69234
1000000,279900,8,0.0450412,0.166085,3.68739
1000000,280000,8,0.0449155,0.1666,3.70918
1000000,280100,8,0.045137,0.166328,3.68495
1000000,280200,8,0.0450865,0.165889,3.67935
1000000,280300,8,0.0450068,0.166598,3.70161
1000000,280400,8,0.0459918,0.166495,3.62011
1000000,280500,8,0.0448224,0.166026,3.70409
1000000,280600,8,0.0449379,0.165996,3.6939
1000000,280700,8,0.0447387,0.167221,3.73772
1000000,280800,8,0.0452113,0.166044,3.67262
1000000,280900,8,0.0448457,0.165846,3.69815
1000000,281000,8,0.0453547,0.166138,3.66309
1000000,281100,8,0.0453553,0.165903,3.65785
1000000,281200,8,0.0450933,0.165748,3.67567
1000000,281300,8,0.0450481,0.165564,3.67528
1000000,281400,8,0.0449195,0.165802,3.69111
1000000,281500,8,0.044915,0.16588,3.6932
1000000,281600,8,0.0451117,0.16578,3.67488
1000000,281700,8,0.0451552,0.166553,3.68846
1000000,281800,8,0.0453509,0.166287,3.66667
1000000,281900,8,0.0453405,0.165899,3.65896
1000000,282000,8,0.0450175,0.165828,3.68363
1000000,282100,8,0.0447754,0.165437,3.69481
1000000,282200,8,0.0451688,0.165576,3.66571
1000000,282300,8,0.0455274,0.16576,3.64088
1000000,282400,8,0.0448736,0.166022,3.69976
1000000,282500,8,0.0452423,0.165769,3.66403
1000000,282600,8,0.0452533,0.165907,3.66618
1000000,282700,8,0.0462096,0.166392,3.60081
1000000,282800,8,0.0453075,0.166095,3.66596
1000000,282900,8,0.0459849,0.166355,3.61761
1000000,283000,8,0.0467138,0.166924,3.57333
1000000,283100,8,0.0465816,0.167009,3.58531
1000000,283200,8,0.0465216,0.166656,3.58233
1000000,283300,8,0.046173,0.166772,3.61189
1000000,283400,8,0.0460539,0.166323,3.61149
1000000,283500,8,0.046077,0.166793,3.61988
1000000,283600,8,0.0463214,0.166208,3.58815
1000000,283700,8,0.0467257,0.166824,3.57029
1000000,283800,8,0.0461118,0.166484,3.61045
1000000,283900,8,0.0461315,0.165904,3.59634
1000000,284000,8,0.0455089,0.166261,3.65337
1000000,284100,8,0.045426,0.166152,3.65763
1000000,284200,8,0.0457637,0.165802,3.623
1000000,284300,8,0.0456075,0.166076,3.64141
1000000,284400,8,0.0455926,0.165749,3.63543
1000000,284500,8,0.0453861,0.165707,3.65105
1000000,284600,8,0.0457775,0.165542,3.61624
1000000,284700,8,0.0454698,0.166098,3.65293
1000000,284800,8,0.0458793,0.165886,3.61571
1000000,284900,8,0.0459083,0.165174,3.5979
1000000,285000,8,0.0456944,0.165149,3.6142
1000000,285100,8,0.0457199,0.165841,3.62732
1000000,285200,8,0.0457776,0.166154,3.62958
1000000,285300,8,0.0457034,0.165861,3.62908
1000000,285400,8,0.045943,0.165714,3.60695
1000000,285500,8,0.0452972,0.166478,3.67523
1000000,285600,8,0.0454488,0.167114,3.67697
1000000,285700,8,0.0447026,0.166198,3.71787
1000000,285800,8,0.0454,0.16694,3.6771
1000000,285900,8,0.0451676,0.165441,3.66283
1000000,286000,8,0.0451344,0.165168,3.65947
1000000,286100,8,0.0450287,0.165151,3.66768
1000000,286200,8,0.0450278,0.165281,3.67063
1000000,286300,8,0.0450312,0.165225,3.66912
1000000,286400,8,0.0446158,0.166313,3.72768
1000000,286500,8,0.0454284,0.165511,3.64334
1000000,286600,8,0.0456994,0.165509,3.6217
1000000,286700,8,0.046048,0.166211,3.60952
1000000,286800,8,0.0463989,0.166483,3.5881
1000000,286900,8,0.0461526,0.166491,3.60741
1000000,287000,8,0.0464104,0.166766,3.59329
1000000,287100,8,0.0460589,0.166209,3.60862
1000000,287200,8,0.0463202,0.166419,3.59281
1000000,287300,8,0.0462549,0.166078,3.59049
1000000,287400,8,0.0462053,0.166326,3.59971
1000000,287500,8,0.0467478,0.166177,3.55476
1000000,287600,8,0.0462997,0.166344,3.59277
1000000,287700,8,0.0459951,0.166582,3.62173
1000000,287800,8,0.046188,0.166279,3.60004
1000000,287900,8,0.0464526,0.166275,3.57945
1000000,288000,8,0.0464047,0.166231,3.5822
1000000,288100,8,0.0463581,0.166611,3.59399
1000000,288200,8,0.046354,0.16606,3.58242
1000000,288300,8,0.0463809,0.166362,3.58687
1000000,288400,8,0.0460746,0.166369,3.61086
1000000,288500,8,0.0464718,0.166555,3.584
1000000,288600,8,0.046679,0.166619,3.56947
1000000,288700,8,0.0462231,0.166434,3.60067
1000000,288800,8,0.0464618,0.16664,3.5866
1000000,288900,8,0.0461434,0.166059,3.59875
1000000,289000,8,0.0460749,0.166495,3.61358
1000000,289100,8,0.0462732,0.166366,3.59529
1000000,289200,8,0.0462564,0.166481,3.59909
1000000,289300,8,0.0464271,0.166108,3.57782
1000000,289400,8,0.046398,0.167176,3.60308
1000000,289500,8,0.046021,0.1672,3.63311
1000000,289600,8,0.0451307,0.1666,3.69151
1000000,289700,8,0.0450147,0.16602,3.68812
1000000,289800,8,0.0454946,0.165934,3.64733
1000000,289900,8,0.0450725,0.165603,3.67415
1000000,290000,8,0.0455241,0.166752,3.66294
1000000,290100,8,0.0453268,0.165853,3.65905
1000000,290200,8,0.0455758,0.165742,3.63663
1000000,290300,8,0.0451148,0.166055,3.68073
1000000,290400,8,0.0453112,0.165995,3.66345
1000000,290500,8,0.0462768,0.166327,3.59418
1000000,290600,8,0.0460421,0.165805,3.60116
1000000,290700,8,0.0462596,0.166313,3.59522
1000000,290800,8,0.0458709,0.165796,3.61441
1000000,290900,8,0.0460307,0.166196,3.61055
1000000,291000,8,0.0460393,0.166317,3.6125
1000000,291100,8,0.0459133,0.166276,3.62152
1000000,291200,8,0.0458363,0.165678,3.61455
1000000,291300,8,0.04581,0.165987,3.62338
1000000,291400,8,0.0455713,0.165465,3.63091
1000000,291500,8,0.0453083,0.165363,3.64973
1000000,291600,8,0.0456816,0.165361,3.61986
1000000,291700,8,0.0457625,0.165875,3.62468
1000000,291800,8,0.0454542,0.165019,3.63045
1000000,291900,8,0.0456048,0.165215,3.62276
1000000,292000,8,0.0453605,0.165782,3.65478
1000000,292100,8,0.0453786,0.166188,3.66224
1000000,292200,8,0.0455723,0.165607,3.63395
1000000,292300,8,0.045698,0.166182,3.63651
1000000,292400,8,0.0455586,0.165987,3.64338
1000000,292500,8,0.045605,0.166026,3.64051
1000000,292600,8,0.0456333,0.166349,3.64535
1000000,292700,8,0.045761,0.166397,3.63621
1000000,292800,8,0.0472738,0.166632,3.52484
1000000,292900,8,0.0454702,0.166096,3.65286
1000000,293000,8,0.0455613,0.165945,3.64224
1000000,293100,8,0.045469,0.166183,3.65488
1000000,293200,8,0.0458968,0.165802,3.61248
1000000,293300,8,0.0455432,0.165898,3.64266
1000000,293400,8,0.0455909,0.166196,3.64537
1000000,293500,8,0.0456312,0.16609,3.63984
1000000,293600,8,0.045468,0.166208,3.6555
1000000,293700,8,0.0459876,0.167599,3.64445
1000000,293800,8,0.0448959,0.166827,3.71585
1000000,293900,8,0.045433,0.166591,3.66673
1000000,294000,8,0.0449899,0.16574,3.68395
1000000,294100,8,0.0452701,0.165815,3.66279
1000000,294200,8,0.0450817,0.16599,3.68198
1000000,294300,8,0.0449548,0.165891,3.69018
1000000,294400,8,0.0451843,0.165272,3.65773
1000000,294500,8,0.0446683,0.165512,3.70537
1000000,294600,8,0.0452063,0.165484,3.66064
1000000,294700,8,0.0454252,0.165943,3.6531
1000000,294800,8,0.0454427,0.165702,3.6464
1000000,294900,8,0.0457111,0.165799,3.62711
1000000,295000,8,0.0455126,0.16563,3.63921
1000000,295100,8,0.0453363,0.166451,3.67147
1000000,295200,8,0.0454691,0.166246,3.65624
1000000,295300,8,0.0455784,0.166073,3.64368
1000000,295400,8,0.0456822,0.166345,3.64135
1000000,295500,8,0.0455927,0.165462,3.62914
1000000,295600,8,0.0456799,0.166004,3.63406
1000000,295700,8,0.0455511,0.165787,3.63958
1000000,295800,8,0.045727,0.165699,3.62366
1000000,295900,8,0.0456882,0.165215,3.61614
1000000,296000,8,0.0454159,0.166095,3.6572
1000000,296100,8,0.0456143,0.165663,3.63183
1000000,296200,8,0.0458118,0.165935,3.6221
1000000,296300,8,0.0456989,0.166162,3.63601
1000000,296400,8,0.0456971,0.165896,3.63035
1000000,296500,8,0.0459164,0.166501,3.62618
1000000,296600,8,0.0456363,0.165723,3.63139
1000000,296700,8,0.0456383,0.166395,3.64595
1000000,296800,8,0.0455185,0.166136,3.64985
1000000,296900,8,0.0449361,0.166353,3.702
1000000,297000,8,0.0449791,0.166645,3.70494
1000000,297100,8,0.0444687,0.166783,3.75058
1000000,297200,8,0.045139,0.1664,3.6864
1000000,297300,8,0.0449948,0.165889,3.68685
1000000,297400,8,0.0452035,0.166092,3.67432
1000000,297500,8,0.0449418,0.165871,3.69079
1000000,297600,8,0.0450656,0.166076,3.6852
1000000,297700,8,0.0448686,0.166262,3.70552
1000000,297800,8,0.0450358,0.165853,3.68269
1000000,297900,8,0.0450946,0.165766,3.67595
1000000,298000,8,0.0451462,0.165555,3.66709
1000000,298100,8,0.0450088,0.165866,3.6852
1000000,298200,8,0.0448897,0.165564,3.68825
1000000,298300,8,0.0451178,0.165837,3.67565
1000000,298400,8,0.045017,0.166103,3.68977
1000000,298500,8,0.0448019,0.166805,3.72318
1000000,298600,8,0.0464547,0.168295,3.62277
1000000,298700,8,0.0449099,0.165538,3.68602
1000000,298800,8,0.0452674,0.16613,3.66997
1000000,298900,8,0.0452287,0.166122,3.67293
1000000,299000,8,0.0448423,0.167219,3.72904
1000000,299100,8,0.0450604,0.165893,3.68156
1000000,299200,8,0.0449492,0.165658,3.68545
1000000,299300,8,0.0448611,0.165609,3.6916
1000000,299400,8,0.0456513,0.16604,3.63713
1000000,299500,8,0.0454828,0.165273,3.63374
1000000,299600,8,0.0452936,0.166281,3.67117
1000000,299700,8,0.0449003,0.166735,3.71344
1000000,299800,8,0.045215,0.165568,3.66179
1000000,299900,8,0.0452401,0.1654,3.65604
1000000,300000,8,0.0452803,0.165314,3.65091
1000000,300100,8,0.0450971,0.165289,3.66518
1000000,300200,8,0.0453923,0.165346,3.6426
1000000,300300,8,0.0449125,0.165558,3.68624
1000000,300400,8,0.0453406,0.165521,3.65061
1000000,300500,8,0.0448884,0.16568,3.69093
1000000,300600,8,0.0451189,0.165339,3.66453
1000000,300700,8,0.0450358,0.165781,3.68108
1000000,300800,8,0.0452239,0.165554,3.66078
1000000,300900,8,0.0448097,0.165092,3.6843
1000000,301000,8,0.0452792,0.165528,3.65572
1000000,301100,8,0.0448102,0.165299,3.68886
1000000,301200,8,0.0451043,0.165558,3.67056
1000000,301300,8,0.0448613,0.165746,3.69464
1000000,301400,8,0.0448929,0.165217,3.68024
1000000,301500,8,0.0450653,0.165631,3.67536
1000000,301600,8,0.0450375,0.165874,3.68302
1000000,301700,8,0.0448901,0.165928,3.69631
1000000,301800,8,0.0448698,0.165743,3.69386
1000000,301900,8,0.0451549,0.165621,3.66784
1000000,302000,8,0.0449474,0.16569,3.6863
1000000,302100,8,0.0449711,0.165457,3.67919
1000000,302200,8,0.0450545,0.165593,3.67538
1000000,302300,8,0.0447653,0.165788,3.70348
1000000,302400,8,0.0452709,0.166132,3.66972
1000000,302500,8,0.0452107,0.165312,3.65649
1000000,302600,8,0.0449134,0.165802,3.69159
1000000,302700,8,0.0453333,0.166027,3.66235
1000000,302800,8,0.0451494,0.165619,3.66823
1000000,302900,8,0.0452874,0.166116,3.66805
1000000,303000,8,0.0453207,0.166093,3.66483
1000000,303100,8,0.0454344,0.165696,3.64693
1000000,303200,8,0.04494,0.165842,3.69029
1000000,303300,8,0.0448613,0.167185,3.7267
1000000,303400,8,0.0449974,0.166189,3.6933
1000000,303500,8,0.0449779,0.165795,3.68615
1000000,303600,8,0.045176,0.165663,3.66706
1000000,303700,8,0.0450287,0.16578,3.68164
1000000,303800,8,0.0448856,0.165658,3.69067
1000000,303900,8,0.04503,0.165735,3.68055
1000000,304000,8,0.0448282,0.16616,3.70659
1000000,304100,8,0.0449439,0.165951,3.6924
1000000,304200,8,0.0449773,0.16624,3.69608
1000000,304300,8,0.0453086,0.166291,3.67019
1000000,304400,8,0.045411,0.166451,3.66542
1000000,304500,8,0.0457579,0.166358,3.63561
1000000,304600,8,0.0457145,0.166217,3.63597
1000000,304700,8,0.0456428,0.166186,3.64101
1000000,304800,8,0.045745,0.166131,3.63168
1000000,304900,8,0.0455412,0.166254,3.65063
1000000,305000,8,0.0457923,0.1662,3.62944
1000000,305100,8,0.0456164,0.166191,3.64323
1000000,305200,8,0.0456679,0.166237,3.64013
1000000,305300,8,0.0458905,0.166427,3.62661
1000000,305400,8,0.0450594,0.165805,3.67971
1000000,305500,8,0.0459088,0.165825,3.61206
1000000,305600,8,0.0455824,0.16641,3.65075
1000000,305700,8,0.0453835,0.166008,3.65789
1000000,305800,8,0.0454655,0.165988,3.65086
1000000,305900,8,0.0456532,0.166693,3.6513
1000000,306000,8,0.0454918,0.166371,3.65715
1000000,306100,8,0.0456668,0.166139,3.63807
1000000,306200,8,0.0457518,0.166263,3.63402
1000000,306300,8,0.0456865,0.166165,3.63706
1000000,306400,8,0.0455538,0.166162,3.6476
1000000,306500,8,0.0456193,0.16629,3.64516
1000000,306600,8,0.0458667,0.166371,3.62727
1000000,306700,8,0.0455478,0.166322,3.65159
1000000,306800,8,0.0456296,0.16646,3.64807
1000000,306900,8,0.0457192,0.166514,3.64211
1000000,307000,8,0.0458067,0.16639,3.63243
1000000,307100,8,0.0458741,0.16657,3.63103
1000000,307200,8,0.0455005,0.166539,3.66017
1000000,307300,8,0.0449726,0.16598,3.6907
1000000,307400,8,0.0454576,0.166041,3.65265
1000000,307500,8,0.0448727,0.165784,3.69455
1000000,307600,8,0.0449451,0.166,3.69339
1000000,307700,8,0.0451946,0.166395,3.68175
1000000,307800,8,0.0452227,0.166039,3.6716
1000000,307900,8,0.0454114,0.165749,3.64995
1000000,308000,8,0.0447066,0.166248,3.71865
1000000,308100,8,0.0456421,0.166027,3.63757
1000000,308200,8,0.0456583,0.165619,3.62736
1000000,308300,8,0.0458908,0.165759,3.61203
1000000,308400,8,0.0455173,0.165855,3.64378
1000000,308500,8,0.0457275,0.165732,3.62435
1000000,308600,8,0.0458427,0.165833,3.61744
1000000,308700,8,0.0456392,0.165533,3.627
1000000,308800,8,0.0456032,0.165452,3.62808
1000000,308900,8,0.0456853,0.16541,3.62064
1000000,309000,8,0.0456875,0.16542,3.62067
1000000,309100,8,0.045856,0.165945,3.61882
1000000,309200,8,0.0453685,0.166092,3.66095
1000000,309300,8,0.0457299,0.165351,3.61582
1000000,309400,8,0.045689,0.1657,3.62669
1000000,309500,8,0.0453478,0.165911,3.65863
1000000,309600,8,0.0459053,0.167135,3.64085
1000000,309700,8,0.0453909,0.166009,3.65732
1000000,309800,8,0.0460346,0.165766,3.6009
1000000,309900,8,0.0453965,0.166524,3.6682
1000000,310000,8,0.0455018,0.165704,3.64171
1000000,310100,8,0.0457234,0.165844,3.62713
1000000,310200,8,0.0455228,0.165505,3.63565
1000000,310300,8,0.0457697,0.165556,3.61714
1000000,310400,8,0.0456323,0.167344,3.66722
1000000,310500,8,0.0459238,0.165781,3.60992
1000000,310600,8,0.0457636,0.165275,3.61149
1000000,310700,8,0.0462822,0.16712,3.6109
1000000,310800,8,0.0454303,0.166672,3.66874
1000000,310900,8,0.0455354,0.166115,3.64803
1000000,311000,8,0.0449826,0.16573,3.68431
1000000,311100,8,0.0447754,0.165505,3.69634
1000000,311200,8,0.04508,0.16688,3.70187
